,Category,Headlines,Summary,DateTime,Url
101,Education & Family,'We need more school governors who look like me',"Nine out of 10 governors who responded to a questionnaire were white, and 57% were over 55.","Wed, 30 Mar 2022 23:32:10 GMT",https://www.bbc.co.uk/news/education-60912316?at_medium=RSS&at_campaign=KARANGA
102,Education & Family,Free childcare Wales: Calls for more free provision,One mother says she cannot afford to work full time due to childcare costs as energy bills soar.,"Wed, 30 Mar 2022 05:13:43 GMT",https://www.bbc.co.uk/news/uk-wales-60921578?at_medium=RSS&at_campaign=KARANGA
103,Education & Family,100-year-old takes computer classes at local library,"Margaret Griffiths, a retired headteacher, keeps her mind sharp by learning something new every day","Tue, 05 Apr 2022 17:16:32 GMT",https://www.bbc.co.uk/news/uk-wales-61002602?at_medium=RSS&at_campaign=KARANGA
104,Education & Family,The ups and downs of teaching during Covid,"From remote learning to the end of masking, Arielle has taught students throughout the pandemic.","Fri, 25 Mar 2022 23:41:51 GMT",https://www.bbc.co.uk/news/world-us-canada-60877832?at_medium=RSS&at_campaign=KARANGA
105,Education & Family,Ukraine war: What next for the African students who fled?,The thousands who left are now faced with a decision about where to continue their studies.,"Wed, 30 Mar 2022 00:14:54 GMT",https://www.bbc.co.uk/news/world-africa-60899738?at_medium=RSS&at_campaign=KARANGA
106,Education & Family,"Covid: Young child development worrying, says Ofsted boss","Some babies have limited vocabularies and struggle to understand facial expressions, a report finds.","Mon, 04 Apr 2022 12:13:55 GMT",https://www.bbc.co.uk/news/education-60981450?at_medium=RSS&at_campaign=KARANGA
107,Education & Family,Orpington teacher struck off for actions towards two girls,Former head of science Lauren Melvin behaved sexually towards two girls at Newstead Wood School.,"Wed, 06 Apr 2022 12:26:52 GMT",https://www.bbc.co.uk/news/uk-england-london-61007857?at_medium=RSS&at_campaign=KARANGA
108,Entertainment,Ed Sheeran talks to BBC Newsnight about Shape Of You lawsuit,"Days after a judge rules Shape of You is not plagiarised, the singer reflects on his legal ordeal.","Fri, 08 Apr 2022 04:58:06 GMT",https://www.bbc.co.uk/news/entertainment-arts-61032736?at_medium=RSS&at_campaign=KARANGA
109,Entertainment,Henry Patterson: The Eagle has Landed author dies aged 92,"Henry Patterson wrote 85 novels, including the WW2 thriller penned under the pseudonym Jack Higgins.","Sun, 10 Apr 2022 02:16:41 GMT",https://www.bbc.co.uk/news/entertainment-arts-61054455?at_medium=RSS&at_campaign=KARANGA
110,Entertainment,Will Smith banned from Oscars for 10 years over slap,The Academy voted on Friday to sanction Smith after he slapped Chris Rock at the awards show.,"Fri, 08 Apr 2022 19:20:00 GMT",https://www.bbc.co.uk/news/world-us-canada-61018821?at_medium=RSS&at_campaign=KARANGA
111,Entertainment,Harry Styles unseats Dave at the top of the charts,"Styles' new single, As It Was, debuts at number one with the biggest first-week sales of the year.","Fri, 08 Apr 2022 16:43:21 GMT",https://www.bbc.co.uk/news/entertainment-arts-61043741?at_medium=RSS&at_campaign=KARANGA
112,Entertainment,Dizzee Rascal: Grime artist sentenced for assaulting former fiancee,The grime artist was given a community order with a 24-week curfew and told to wear an electronic tag.,"Fri, 08 Apr 2022 13:25:16 GMT",https://www.bbc.co.uk/news/uk-england-london-61037308?at_medium=RSS&at_campaign=KARANGA
113,Entertainment,Richard Osman: Pointless star quits BBC quiz show,"The co-host has appeared on the show since 2009, but is leaving to focus on his writing.","Fri, 08 Apr 2022 12:27:13 GMT",https://www.bbc.co.uk/news/entertainment-arts-61037388?at_medium=RSS&at_campaign=KARANGA
114,Entertainment,World Irish Dancing Championships return after Covid cancellations,Belfast hosts the first World Irish Dancing Championships after two years of Covid cancellations.,"Sun, 10 Apr 2022 15:46:50 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61025398?at_medium=RSS&at_campaign=KARANGA
115,Entertainment,Ed Sheeran films songwriting sessions after copyright claims,The singer tells the BBC he now films his song-writing sessions due to concerns about plagiarism claims.,"Fri, 08 Apr 2022 04:58:36 GMT",https://www.bbc.co.uk/news/entertainment-arts-61026308?at_medium=RSS&at_campaign=KARANGA
116,Entertainment,Bafta Games Awards 2022: Sci-fi survival game Returnal is big winner,"Returnal, which revolves around an astronaut who crash lands on an alien planet, is named best game.","Thu, 07 Apr 2022 21:23:35 GMT",https://www.bbc.co.uk/news/entertainment-arts-61026307?at_medium=RSS&at_campaign=KARANGA
117,Entertainment,Ashanti: R&B singer's mum reveals 20-year-old souvenir star at Hollywood ceremony,"Ashanti's mum says she bought a fake star for her daughter 20 years ago, as R&B star gets real deal.","Fri, 08 Apr 2022 05:29:37 GMT",https://www.bbc.co.uk/news/entertainment-arts-61033263?at_medium=RSS&at_campaign=KARANGA
118,Entertainment,Brian Cox: Succession role makes me swear more,The 75-year-old Scottish actor says he seems to be possessed by TV character Logan Roy's bad language.,"Sat, 09 Apr 2022 08:13:05 GMT",https://www.bbc.co.uk/news/uk-scotland-61014190?at_medium=RSS&at_campaign=KARANGA
119,Entertainment,Black Coffee - the South African DJ who made history at the Grammys,The Grammy-award winner speaks to the BBC about the joy of his win and desire to never be pigeon-holed.,"Wed, 06 Apr 2022 23:32:03 GMT",https://www.bbc.co.uk/news/world-africa-60996104?at_medium=RSS&at_campaign=KARANGA
120,Entertainment,Are paper football programmes on their way out?,As a number of clubs stop printing programmes some say their future is in doubt.,"Wed, 06 Apr 2022 23:03:45 GMT",https://www.bbc.co.uk/news/business-60994152?at_medium=RSS&at_campaign=KARANGA
121,Entertainment,'Stolen' Charles Darwin notebooks left on library floor in pink gift bag,Two books owned by Charles Darwin are left outside Cambridge University library in a pink gift bag.,"Tue, 05 Apr 2022 04:32:52 GMT",https://www.bbc.co.uk/news/entertainment-arts-60980288?at_medium=RSS&at_campaign=KARANGA
122,Entertainment,Privatising Channel 4: What could new ownership mean and who might buy it?,"What difference could selling the channel to a private owner make for viewers, and who might buy it?","Tue, 05 Apr 2022 15:18:22 GMT",https://www.bbc.co.uk/news/entertainment-arts-60993887?at_medium=RSS&at_campaign=KARANGA
123,Entertainment,Dune: The Indian behind VFX Oscar for sci-fi epic,Namit Malhotra started his company from a garage in Mumbai. Now it's winning Academy Awards.,"Tue, 05 Apr 2022 23:56:04 GMT",https://www.bbc.co.uk/news/world-asia-india-60983131?at_medium=RSS&at_campaign=KARANGA
124,Entertainment,Saniya Mistri: The hijab-wearing teen rapper breaking stereotypes,"Saniya Mistri's powerful rap songs call out the glaring inequalities in her city, Mumbai.","Sat, 09 Apr 2022 23:00:18 GMT",https://www.bbc.co.uk/news/world-asia-india-61015974?at_medium=RSS&at_campaign=KARANGA
125,Entertainment,Inside London's only pointe shoes factory,The craft of making pointe shoes for ballet dancers has recently been put on the heritage craft red list.,"Fri, 08 Apr 2022 23:04:04 GMT",https://www.bbc.co.uk/news/uk-england-london-61011231?at_medium=RSS&at_campaign=KARANGA
126,Entertainment,Who is this future pop megastar on archive TV reel?,A local TV producer was stunned to recognise this boy in footage from outside a school 50 years ago.,"Tue, 05 Apr 2022 23:11:31 GMT",https://www.bbc.co.uk/news/world-us-canada-61005427?at_medium=RSS&at_campaign=KARANGA
127,Entertainment,Ukraine's dream of a Eurovision win,Kalush Orchestra are the bookies’ favourites to win the competition in Turin next month.,"Wed, 06 Apr 2022 23:01:01 GMT",https://www.bbc.co.uk/news/world-europe-61015050?at_medium=RSS&at_campaign=KARANGA
128,Entertainment,Doctor Who: 'The monsters fired my creative brain up',"Colin Howard, who created classic Doctor Who artwork, reflects on his work and coping with MS.","Fri, 08 Apr 2022 05:09:18 GMT",https://www.bbc.co.uk/news/uk-england-norfolk-61025483?at_medium=RSS&at_campaign=KARANGA
129,Entertainment,Hay Festival: Who's on the 2022 line-up?,Actor Benedict Cumberbatch is among a host of stars to take to the stage as in-person events return.,"Tue, 05 Apr 2022 11:01:44 GMT",https://www.bbc.co.uk/news/uk-wales-60982752?at_medium=RSS&at_campaign=KARANGA
130,Entertainment,Kourtney Kardashian and Travis Barker only kind of got married,Kourtney Kardashian and Travis Barker got married. ,"Wed, 06 Apr 2022 16:31:55 GMT",https://www.cnn.com/2022/04/06/entertainment/kourtney-kardashian-travis-barker-married/index.html
131,Entertainment,Ansel Elgort and Ken Watanabe venture into a noir underworld in 'Tokyo Vice',"Nothing excites me more than the words ""inspired by a true story.""","Sat, 09 Apr 2022 15:29:31 GMT",https://www.cnn.com/2022/04/09/entertainment/tokyo-vice-plc/index.html
132,Entertainment,Jennifer Lopez and Ben Affleck are engaged again,Bennifer 2.0 is planning to take it to the altar.,"Sat, 09 Apr 2022 20:58:50 GMT",https://www.cnn.com/2022/04/09/entertainment/jennifer-lopez-ben-affleck-engaged/index.html
133,Entertainment,'How to Survive a Pandemic' details the race for a Covid vaccine amid political pressure,"""How to Survive a Pandemic"" is a poor title for a mostly fascinating documentary, whose flaws reflect its slightly fragmented nature. Yet at its core this HBO presentation captures the race to produce a vaccine amid political pressures imposed by a president preoccupied with his reelection, offering fly-on-the-wall access to many of the key players.","Tue, 29 Mar 2022 18:31:12 GMT",https://www.cnn.com/2022/03/29/entertainment/how-to-survive-a-pandemic-review/index.html
134,Entertainment,'Bridgerton' turns the page to a new season of gossip-worthy romance,"After causing a sensation with its (somewhat overrated) first season, ""Bridgerton"" returns, faced with the task of polishing a new diamond and mounting another grand romance. Deprived the company of the Duke (with Regé-Jean Page having opted to move on), the series remains frothy and watchable, if perhaps a bit less Lady Whistledown-worthy in this latest iteration.","Thu, 24 Mar 2022 19:40:47 GMT",https://www.cnn.com/2022/03/24/entertainment/bridgerton-season-2-review/index.html
135,Entertainment,'Pachinko' offers a sweeping family saga that earns your tears,"With the sweep of a historical epic and a format that focuses on one family across decades, ""Pachinko"" evokes memories of other ambitious TV sagas, perhaps foremost ""Roots."" Deeply emotional, this eight-episode Apple TV+ series barely scratches the surface of the novel upon which it's based, and will surely leave a core audience clamoring for more.","Fri, 25 Mar 2022 13:14:52 GMT",https://www.cnn.com/2022/03/25/entertainment/pachinko-review/index.html
136,Entertainment,"'Moon Knight': What we know about the hero, his villain and his far-out origin story","Disney+ has been keeping all things ""Moon Knight'' under wraps tighter than a mummy's gauze. Luckily for those of us who seek context in our comic adaptations, the Marvel antihero's origins and eccentricities has been explored in dozens of comic issues since his introduction in the 1970s. ","Wed, 30 Mar 2022 12:26:32 GMT",https://www.cnn.com/2022/03/30/entertainment/moon-knight-marvel-disney-plus-cec/index.html
137,Entertainment,See what's streaming in April,"A look at some of the shows and movies streaming on Netflix, Amazon, Hulu and Disney+ in April.","Thu, 31 Mar 2022 18:32:13 GMT",https://www.cnn.com/2022/03/31/entertainment/gallery/new-april-streaming-2022/index.html
138,Entertainment,'The Bubble' turns Hollywood Covid protocols into a thin pandemic-era comedy,"""The Bubble"" is an apt title for what plays like one long, hermetically sealed inside joke, a making-of-a-movie satire filled with winking Hollywood references and plenty of stars. It's also an old-fashioned family affair, with co-writer/director Judd Apatow joined by his wife and daughter, none of which can make this bubble worth entering.","Mon, 04 Apr 2022 21:47:50 GMT",https://www.cnn.com/2022/04/04/entertainment/the-bubble-review/index.html
139,Entertainment,Michael Bay is ready for everyone to stop talking about the Will Smith slap,"Director Michael Bay knows Will Smith from working with him on the first two ""Bad Boys"" films and has some feelings about ""the slap.""","Wed, 06 Apr 2022 13:46:40 GMT",https://www.cnn.com/2022/04/06/entertainment/michael-bay-will-smith/index.html
140,Entertainment,"Sean Penn to Sean Hannity: 'When you step into a country of incredible unity, you realize what we've all been missing'",Sean Penn appeared on both Fox News and MSNBC Tuesday night to advocate in support of Ukraine. ,"Wed, 06 Apr 2022 18:45:59 GMT",https://www.cnn.com/2022/04/06/entertainment/sean-penn-tv-ukraine/index.html
141,Entertainment,Paula Patton responds to fried chicken controversy ,"It's not that Paula Patton doesn't give a cluck, she's just taking getting roasted over her chicken frying skills in stride.","Wed, 06 Apr 2022 14:09:30 GMT",https://www.cnn.com/2022/04/06/entertainment/paula-patton-fried-chicken/index.html
142,Entertainment,Academy moves up meeting to decide on Will Smith sanctions,The Board of Governors for the Academy of Motion Pictures Arts & Sciences has moved up it's planned date to decide on possible sanctions against Will Smith for slapping Chris Rock at this year's Oscars ceremony. ,"Wed, 06 Apr 2022 19:12:35 GMT",https://www.cnn.com/2022/04/06/entertainment/will-smith-academy-meeting/index.html
